"ID","nadconVersion","vertconVersion","srcDatum","destDatum","srcVertDatum","destVertDatum","srcLat","srcLatDms","destLat","destLatDms","srcLon","srcLonDms","destLon","destLonDms","srcEht","destEht","srcOrthht","destOrthoht","sigLat","sigLon","sigLat_m","sigLon_m","sigEht","sigOrthoht","deltaLat","deltaLon","spcZone","spcNorthing_m","spcEasting_m","spcNorthing_usft","spcEasting_usft","spcNorthing_ift","spcEasting_ift","spcConvergence","spcScaleFactor","spcCombinedFactor","utmZone","utmNorthing","utmEasting","utmConvergence","utmScaleFactor","utmCombinedFactor","x","y","z","usng"
"﻿ID","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40300","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7438110281","N404437.71970","40.7438110281","N404437.71970","-73.9499997466","W0735659.99909","-73.9499997466","W0735659.99909","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","64,090.729","304,223.012","210,271.000","998,105.000","210,271.421","998,106.996","00 01 57.74","0.99999661","N/A","UTM Zone 18","4,510,848.481","588,648.411","00 41 07.28","0.99969673","N/A","N/A","N/A","N/A","18TWL8864810848"
"40350","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7544108103","N404515.87892","40.7544108103","N404515.87892","-73.9431411520","W0735635.30815","-73.9431411520","W0735635.30815","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","65,268.174","304,801.524","214,134.000","1,000,003.000","214,134.428","1,000,005.000","00 02 13.89","0.99999629","N/A","UTM Zone 18","4,512,032.086","589,213.302","00 41 23.94","0.99969796","N/A","N/A","N/A","N/A","18TWL8921312032"
"40450","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7408458091","N404427.04491","40.7408458091","N404427.04491","-73.9321679554","W0735555.80464","-73.9321679554","W0735555.80464","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","63,762.459","305,729.337","209,194.000","1,003,047.000","209,194.418","1,003,049.006","00 02 39.72","0.99999671","N/A","UTM Zone 18","4,510,537.482","590,157.926","00 41 49.04","0.99970005","N/A","N/A","N/A","N/A","18TWL9015710537"
"40550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7394584441","N404422.05040","40.7394584441","N404422.05040","-73.9034702562","W0735412.49292","-73.9034702562","W0735412.49292","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","63,610.668","308,153.416","208,696.000","1,011,000.000","208,696.417","1,011,002.022","00 03 47.30","0.99999676","N/A","UTM Zone 18","4,510,413.346","592,582.864","00 42 56.41","0.99970550","N/A","N/A","N/A","N/A","18TWL9258210413"
"40600","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7568424401","N404524.63278","40.7568424401","N404524.63278","-73.8789002436","W0735244.04088","-73.8789002436","W0735244.04088","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","65,543.713","310,226.060","215,038.000","1,017,800.000","215,038.430","1,017,802.036","00 04 45.15","0.99999622","N/A","UTM Zone 18","4,512,369.310","594,632.763","00 43 55.07","0.99971023","N/A","N/A","N/A","N/A","18TWL9463212369"
"40650","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7609334458","N404539.36040","40.7609334458","N404539.36040","-73.8750087093","W0735230.03135","-73.8750087093","W0735230.03135","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","65,998.476","310,554.026","216,530.000","1,018,876.000","216,530.433","1,018,878.038","00 04 54.32","0.99999611","N/A","UTM Zone 18","4,512,827.648","594,955.434","00 44 04.44","0.99971098","N/A","N/A","N/A","N/A","18TWL9495512827"
"40750","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7552253567","N404518.81128","40.7552253567","N404518.81128","-73.8893922309","W0735321.81203","-73.8893922309","W0735321.81203","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","65,362.967","309,340.310","214,445.000","1,014,894.000","214,445.429","1,014,896.030","00 04 20.45","0.99999627","N/A","UTM Zone 18","4,512,178.539","593,749.383","00 43 30.32","0.99970818","N/A","N/A","N/A","N/A","18TWL9374912178"
"40800","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7493095435","N404457.51436","40.7493095435","N404457.51436","-73.9004640183","W0735401.67047","-73.9004640183","W0735401.67047","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","64,704.902","308,406.096","212,286.000","1,011,829.000","212,286.425","1,011,831.024","00 03 54.38","0.99999644","N/A","UTM Zone 18","4,511,510.068","592,822.994","00 43 03.99","0.99970605","N/A","N/A","N/A","N/A","18TWL9282211510"
"40850","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7433089359","N404435.91217","40.7433089359","N404435.91217","-73.8878818834","W0735316.37478","-73.8878818834","W0735316.37478","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","64,039.827","309,469.545","210,104.000","1,015,318.000","210,104.420","1,015,320.031","00 04 24.00","0.99999663","N/A","UTM Zone 18","4,510,857.338","593,893.640","00 43 33.24","0.99970851","N/A","N/A","N/A","N/A","18TWL9389310857"
"40950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7454137319","N404443.48943","40.7454137319","N404443.48943","-73.8716923629","W0735218.09251","-73.8716923629","W0735218.09251","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","64,275.438","310,836.576","210,877.000","1,019,803.000","210,877.422","1,019,805.040","00 05 02.13","0.99999656","N/A","UTM Zone 18","4,511,108.431","595,257.508","00 44 11.40","0.99971169","N/A","N/A","N/A","N/A","18TWL9525711108"
"41050","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7330474822","N404358.97094","40.7330474822","N404358.97094","-73.8756672023","W0735232.40193","-73.8756672023","W0735232.40193","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","62,901.702","310,502.819","206,370.000","1,018,708.000","206,370.413","1,018,710.037","00 04 52.77","0.99999698","N/A","UTM Zone 18","4,509,731.376","594,939.507","00 44 01.40","0.99971094","N/A","N/A","N/A","N/A","18TWL9493909731"
"41100","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7425710655","N404433.25584","40.7425710655","N404433.25584","-73.8700450251","W0735212.16209","-73.8700450251","W0735212.16209","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","63,959.970","310,976.175","209,842.000","1,020,261.000","209,842.420","1,020,263.041","00 05 06.00","0.99999665","N/A","UTM Zone 18","4,510,794.662","595,400.650","00 44 15.12","0.99971202","N/A","N/A","N/A","N/A","18TWL9540010794"
"41150","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7371211434","N404413.63612","40.7371211434","N404413.63612","-73.8485311555","W0735054.71216","-73.8485311555","W0735054.71216","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","63,357.684","312,794.310","207,866.000","1,026,226.000","207,866.416","1,026,228.052","00 05 56.66","0.99999684","N/A","UTM Zone 18","4,510,213.284","597,225.010","00 45 05.38","0.99971635","N/A","N/A","N/A","N/A","18TWL9722510213"
"41250","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7257720269","N404332.77930","40.7257720269","N404332.77930","-73.8900400189","W0735324.14407","-73.8900400189","W0735324.14407","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","62,092.151","309,289.713","203,714.000","1,014,728.000","203,714.407","1,014,730.029","00 04 18.92","0.99999724","N/A","UTM Zone 18","4,508,908.303","593,736.043","00 43 27.24","0.99970815","N/A","N/A","N/A","N/A","18TWL9373608908"
"41300","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7063588579","N404222.89189","40.7063588579","N404222.89189","-73.9168597321","W0735500.69504","-73.9168597321","W0735500.69504","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","59,933.858","307,025.959","196,633.000","1,007,301.000","196,633.393","1,007,303.015","00 03 15.77","0.99999803","N/A","UTM Zone 18","4,506,725.020","591,497.656","00 42 23.23","0.99970304","N/A","N/A","N/A","N/A","18TWL9149706725"
"41350","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7056397635","N404220.30315","40.7056397635","N404220.30315","-73.9096218639","W0735434.63871","-73.9096218639","W0735434.63871","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","59,854.610","307,637.694","196,373.000","1,009,308.000","196,373.393","1,009,310.019","00 03 32.81","0.99999806","N/A","UTM Zone 18","4,506,652.760","592,110.073","00 42 40.19","0.99970443","N/A","N/A","N/A","N/A","18TWL9211006652"
"41450","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6980079072","N404152.82847","40.6980079072","N404152.82847","-73.8980846884","W0735353.10488","-73.8980846884","W0735353.10488","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","59,008.179","308,613.665","193,596.000","1,012,510.000","193,596.387","1,012,512.025","00 03 59.98","0.99999841","N/A","UTM Zone 18","4,505,817.734","593,095.325","00 43 06.89","0.99970667","N/A","N/A","N/A","N/A","18TWL9309505817"
"41550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7319606925","N404355.05849","40.7319606925","N404355.05849","-73.8591004404","W0735132.76159","-73.8591004404","W0735132.76159","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","62,783.134","311,902.464","205,981.000","1,023,300.000","205,981.412","1,023,302.047","00 05 31.78","0.99999702","N/A","UTM Zone 18","4,509,628.782","596,340.013","00 44 40.27","0.99971424","N/A","N/A","N/A","N/A","18TWL9634009628"
"41600","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7314989224","N404353.39612","40.7314989224","N404353.39612","-73.8654409561","W0735155.58744","-73.8654409561","W0735155.58744","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","62,731.013","311,366.929","205,810.000","1,021,543.000","205,810.412","1,021,545.043","00 05 16.85","0.99999703","N/A","UTM Zone 18","4,509,570.583","595,805.258","00 44 25.34","0.99971297","N/A","N/A","N/A","N/A","18TWL9580509570"
"41650","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7228457329","N404322.24464","40.7228457329","N404322.24464","-73.8465216458","W0735047.47792","-73.8465216458","W0735047.47792","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","61,772.720","312,966.828","202,666.000","1,026,792.000","202,666.405","1,026,794.054","00 06 01.39","0.99999736","N/A","UTM Zone 18","4,508,630.831","597,415.507","00 45 09.32","0.99971680","N/A","N/A","N/A","N/A","18TWL9741508630"
"41750","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7671179289","N404601.62454","40.7671179289","N404601.62454","-73.8657588811","W0735156.73197","-73.8657588811","W0735156.73197","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","66,686.411","311,334.011","218,787.000","1,021,435.000","218,787.438","1,021,437.043","00 05 16.10","0.99999594","N/A","UTM Zone 18","4,513,524.228","595,727.311","00 44 26.52","0.99971279","N/A","N/A","N/A","N/A","18TWL9572713524"
"41850","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7441180179","N404438.82486","40.7441180179","N404438.82486","-73.7599937818","W0734535.97761","-73.7599937818","W0734535.97761","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","64,151.384","320,270.765","210,470.000","1,050,755.000","210,470.421","1,050,757.102","00 09 25.14","0.99999660","N/A","UTM Zone 18","4,511,091.826","604,689.917","00 48 33.85","0.99973490","N/A","N/A","N/A","N/A","18TXL0468911091"
"41900","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7421192936","N404431.62946","40.7421192936","N404431.62946","-73.7968029483","W0734748.49061","-73.7968029483","W0734748.49061","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","63,921.565","317,162.408","209,716.000","1,040,557.000","209,716.419","1,040,559.081","00 07 58.47","0.99999667","N/A","UTM Zone 18","4,510,826.698","601,585.204","00 47 07.22","0.99972702","N/A","N/A","N/A","N/A","18TXL0158510826"
"41950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7558320690","N404520.99545","40.7558320690","N404520.99545","-73.7967899935","W0734748.44398","-73.7967899935","W0734748.44398","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","65,444.348","317,159.970","214,712.000","1,040,549.000","214,712.429","1,040,551.081","00 07 58.50","0.99999625","N/A","UTM Zone 18","4,512,348.945","601,565.428","00 47 08.04","0.99972697","N/A","N/A","N/A","N/A","18TXL0156512348"
"42100","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7132281540","N404247.62135","40.7132281540","N404247.62135","-73.8712096364","W0735216.35469","-73.8712096364","W0735216.35469","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","60,701.346","310,882.601","199,151.000","1,019,954.000","199,151.398","1,019,956.040","00 05 03.26","0.99999774","N/A","UTM Zone 18","4,507,536.114","595,344.197","00 44 10.81","0.99971189","N/A","N/A","N/A","N/A","18TWL9534407536"
"42150","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7088028030","N404231.69009","40.7088028030","N404231.69009","-73.8754815802","W0735231.73369","-73.8754815802","W0735231.73369","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","60,209.398","310,522.327","197,537.000","1,018,772.000","197,537.395","1,018,774.038","00 04 53.20","0.99999793","N/A","UTM Zone 18","4,507,040.240","594,989.646","00 44 00.54","0.99971106","N/A","N/A","N/A","N/A","18TWL9498907040"
"42300","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7396212291","N404422.63642","40.7396212291","N404422.63642","-73.9227832391","W0735522.01966","-73.9227832391","W0735522.01966","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","63,627.127","306,522.123","208,750.000","1,005,648.000","208,750.417","1,005,650.011","00 03 01.82","0.99999675","N/A","UTM Zone 18","4,510,411.226","590,951.967","00 42 11.03","0.99970182","N/A","N/A","N/A","N/A","18TWL9095110411"
"42350","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7470723502","N404449.46046","40.7470723502","N404449.46046","-73.9256184960","W0735532.22659","-73.9256184960","W0735532.22659","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","64,454.356","306,281.941","211,464.000","1,004,860.000","211,464.423","1,004,862.010","00 02 55.15","0.99999651","N/A","UTM Zone 18","4,511,235.422","590,702.452","00 42 04.75","0.99970126","N/A","N/A","N/A","N/A","18TWL9070211235"
"42700","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7425644705","N404433.23209","40.7425644705","N404433.23209","-73.7653150954","W0734555.13434","-73.7653150954","W0734555.13434","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","63,977.648","319,821.793","209,900.000","1,049,282.000","209,900.420","1,049,284.099","00 09 12.61","0.99999665","N/A","UTM Zone 18","4,510,913.036","604,243.070","00 48 21.25","0.99973375","N/A","N/A","N/A","N/A","18TXL0424310913"
"42750","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7362343821","N404410.44378","40.7362343821","N404410.44378","-73.7846388570","W0734704.69989","-73.7846388570","W0734704.69989","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","63,270.511","318,191.415","207,580.000","1,043,933.000","207,580.415","1,043,935.088","00 08 27.11","0.99999687","N/A","UTM Zone 18","4,510,187.574","602,621.279","00 47 35.47","0.99972962","N/A","N/A","N/A","N/A","18TXL0262110187"
"42850","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7176175626","N404303.42323","40.7176175626","N404303.42323","-73.8084574479","W0734830.44681","-73.8084574479","W0734830.44681","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","61,198.476","316,183.998","200,782.000","1,037,347.000","200,782.402","1,037,349.075","00 07 31.02","0.99999756","N/A","UTM Zone 18","4,508,093.389","600,638.113","00 46 38.45","0.99972466","N/A","N/A","N/A","N/A","18TXL0063808093"
"42950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7286523769","N404343.14856","40.7286523769","N404343.14856","-73.7769205624","W0734636.91402","-73.7769205624","W0734636.91402","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","62,430.175","318,845.517","204,823.000","1,046,079.000","204,823.410","1,046,081.092","00 08 45.28","0.99999714","N/A","UTM Zone 18","4,509,354.961","603,284.728","00 47 53.17","0.99973130","N/A","N/A","N/A","N/A","18TXL0328409354"
"43050","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6987146866","N404155.37287","40.6987146866","N404155.37287","-73.8472299541","W0735050.02783","-73.8472299541","W0735050.02783","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","59,092.913","312,911.659","193,874.000","1,026,611.000","193,874.388","1,026,613.053","00 05 59.73","0.99999837","N/A","UTM Zone 18","4,505,951.323","597,390.844","00 45 06.33","0.99971675","N/A","N/A","N/A","N/A","18TWL9739005951"
"43150","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6691728000","N404009.02208","40.6691728000","N404009.02208","-73.8473336663","W0735050.40120","-73.8473336663","W0735050.40120","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","55,812.344","312,908.611","183,111.000","1,026,601.000","183,111.366","1,026,603.053","00 05 59.48","0.99999986","N/A","UTM Zone 18","4,502,671.858","597,425.095","00 45 04.47","0.99971683","N/A","N/A","N/A","N/A","18TWL9742502671"
"43250","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6898914122","N404123.60908","40.6898914122","N404123.60908","-73.8634443124","W0735148.39952","-73.8634443124","W0735148.39952","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","58,110.846","311,542.799","190,652.000","1,022,120.000","190,652.381","1,022,122.044","00 05 21.55","0.99999879","N/A","UTM Zone 18","4,504,954.031","596,033.629","00 44 27.78","0.99971351","N/A","N/A","N/A","N/A","18TWL9603304954"
"43550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7845321388","N404704.31570","40.7845321388","N404704.31570","-73.8431042437","W0735035.17528","-73.8431042437","W0735035.17528","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","68,623.419","313,243.282","225,142.000","1,027,699.000","225,142.450","1,027,701.055","00 06 09.44","0.99999555","N/A","UTM Zone 18","4,515,482.320","597,613.852","00 45 20.75","0.99971728","N/A","N/A","N/A","N/A","18TWL9761315482"
"43600","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7650693113","N404554.24952","40.7650693113","N404554.24952","-73.8278257199","W0734940.17259","-73.8278257199","W0734940.17259","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","66,464.516","314,537.160","218,059.000","1,031,944.000","218,059.436","1,031,946.064","00 06 45.42","0.99999600","N/A","UTM Zone 18","4,513,338.897","598,931.885","00 45 55.60","0.99972047","N/A","N/A","N/A","N/A","18TWL9893113338"
